;product_id;datetime;unique_cust_count_sex_known;unique_female_count_sex_known;cust_mean;cust_median;unique_cust_count_all_sex;cust_count;unique_cust_count_all_sex_last_month;cust_count_last_month;Item_sin_score;Item_lin_score;updated_cust_mean
175;9132;2003-11-30 16:42:53.297971200;520.0;301.0;0.384240082842122;1.0;945.0;971.0;40.0;41.0;-2.22521;-1.44833;0.624566203458419
176;4728;2003-11-24 15:55:25.539024000;832.0;453.0;0.361418671339812;1.0;1952.0;1983.0;71.0;71.0;-2.83623;-1.86393;0.6191714294768604
177;333;2003-12-18 10:34:38.607128000;233.0;158.0;0.4501287770166215;1.0;251.0;262.0;130.0;135.0;-0.85122;-0.54413;0.6846603713530647
178;11278;2003-12-18 11:47:23.946910400;382.0;351.0;0.8355689739017668;1.0;600.0;618.0;57.0;59.0;5.17191;3.99195;0.9289392047502771
179;9502;2004-01-03 19:39:18.528526400;203.0;174.0;0.7105284486950884;1.0;225.0;228.0;108.0;110.0;3.26649;2.23923;0.8627033405795844
180;9676;2003-12-22 21:28:52.013931200;223.0;174.0;0.5547698168260659;1.0;288.0;292.0;61.0;61.0;0.92656;0.59279;0.7927272405696772
181;3064;2003-12-28 11:49:11.066494400;516.0;434.0;0.6780069703355487;1.0;752.0;813.0;194.0;201.0;3.31477;2.22439;0.8541627427572931
182;10673;2003-12-29 21:58:10.871507200;259.0;139.0;0.35624767670330837;1.0;465.0;470.0;69.0;69.0;-2.42677;-1.59872;0.5550791267323716
183;5468;2003-11-24 05:02:15.106169600;403.0;351.0;0.7385516291133085;1.0;463.0;512.0;114.0;117.0;4.0883;2.86329;0.8786403640848041
184;7212;2003-11-20 07:19:21.571750400;611.0;539.0;0.7612254822499596;1.0;692.0;840.0;2.0;2.0;4.69447;3.35243;0.8869313654430255
185;1920;2003-11-23 11:23:59.114700800;158.0;109.0;0.68987;1.0;221.0;231.0;25.0;26.0;2.84743;1.92487;0.7226942613427878
186;13566;2003-12-07 03:04:08.736915200;9.0;5.0;0.55556;1.0;13.0;13.0;0.0;0.0;0.39987;0.25586;0.6320701794211863
187;11578;2003-11-28 07:54:38.477705600;132.0;89.0;0.67424;1.0;159.0;162.0;40.0;42.0;2.54524;1.70419;0.6901518282245415
188;9374;2003-11-27 22:12:21.574998400;175.0;136.0;0.77714;1.0;194.0;205.0;55.0;58.0;3.95415;2.8659;0.7852804446363894
189;2837;2003-12-03 14:16:21.972659200;79.0;68.0;0.86076;1.0;86.0;89.0;24.0;24.0;3.96942;3.16172;0.8655540998532193
190;12075;2003-11-19 06:52:51.905363200;113.0;93.0;0.82301;1.0;123.0;126.0;15.0;16.0;4.02272;3.05968;0.82657957718473
191;13394;2003-12-03 04:57:08.400812800;2.0;1.0;0.5;0.5;3.0;3.0;0.0;0.0;0.0;0.0;0.5809275423916794
192;9923;2003-12-30 15:19:27.470672000;169.0;105.0;0.6213;1.0;278.0;282.0;27.0;27.0;1.9101;1.24594;0.6479126705330398
193;12184;2004-01-11 20:13:02.811795200;154.0;84.0;0.54545;1.0;237.0;243.0;44.0;44.0;0.71768;0.45845;0.5798774419379029
194;4529;2004-01-29 13:48:16.396441600;18.0;17.0;0.94444;1.0;44.0;44.0;14.0;14.0;2.8997;2.61725;0.896780768663144
195;1562;2003-11-21 21:21:08.177590400;745.0;657.0;0.7606581293564597;1.0;832.0;898.0;89.0;95.0;4.83128;3.44836;0.8866009536999211
196;10642;2003-11-17 02:56:40.897539200;587.0;506.0;0.7203963365213164;1.0;654.0;699.0;56.0;58.0;4.07079;2.81081;0.8681733959299801
197;6696;2003-11-09 18:56:37.360697600;741.0;644.0;0.7347625222888636;1.0;828.0;878.0;97.0;100.0;4.44453;3.10325;0.8746673257641576
198;11324;2003-11-14 15:34:02.941424000;410.0;358.0;0.7430094018479494;1.0;454.0;470.0;47.0;48.0;4.16131;2.92515;0.8780865181200186
199;1889;2003-12-09 06:26:38.846857600;530.0;455.0;0.7132639001458907;1.0;603.0;640.0;65.0;69.0;3.89648;2.67636;0.8660054838362967
200;464;2003-12-15 18:36:44.147977600;293.0;257.0;0.751033392770303;1.0;322.0;324.0;26.0;26.0;4.03192;2.85354;0.8814984436709099
201;12863;2003-12-10 13:49:51.946403200;824.0;708.0;0.7147430701896579;1.0;908.0;981.0;82.0;86.0;4.19451;2.88416;0.8633489047637634
202;2846;2003-12-18 21:13:06.414784000;678.0;577.0;0.69814799805479;1.0;766.0;821.0;88.0;89.0;3.80197;2.5841;0.8576388612409898
203;5173;2003-12-14 05:56:32.966848000;436.0;366.0;0.6746839033879073;1.0;488.0;509.0;55.0;56.0;3.17161;2.12413;0.8468311744380944
204;432;2003-12-09 14:58:40.625872000;426.0;368.0;0.7241246555357432;1.0;483.0;497.0;58.0;58.0;3.92089;2.71495;0.8705772390735581
205;4786;2003-11-22 16:16:22.672585600;596.0;373.0;0.62584;1.0;1275.0;1296.0;52.0;53.0;2.46166;1.60872;0.6797776044563535
206;13645;2003-11-26 12:53:29.580905600;161.0;75.0;0.309224151664808;0.0;186.0;187.0;8.0;8.0;-2.8699;-1.94118;0.47938099756879593
207;4971;2004-02-26 07:16:26.159657600;382.0;240.0;0.41704503212787425;1.0;501.0;511.0;144.0;146.0;-1.53263;-0.98684;0.6459654101965349
208;12941;2004-03-12 12:22:47.253008000;58.0;44.0;0.510901280596531;1.0;96.0;105.0;24.0;24.0;0.13962;0.0889;0.7668439970953116
209;8235;2003-11-25 11:01:07.302780800;278.0;215.0;0.77338;1.0;343.0;352.0;41.0;41.0;4.26334;3.07892;0.7831379526388007
210;8416;2003-11-25 16:59:07.259398400;115.0;65.0;0.56522;1.0;194.0;197.0;37.0;38.0;0.96718;0.62006;0.5716335544174924
211;2245;2003-12-17 04:25:34.812723200;380.0;274.0;0.72105;1.0;664.0;670.0;143.0;143.0;3.80317;2.62731;0.7530630049952162
212;10581;2003-11-27 17:00:24.750862400;115.0;99.0;0.7180863997406387;1.0;126.0;129.0;48.0;48.0;3.00798;2.07339;0.8661923632974845
213;4740;2003-11-24 23:54:28.789630401;190.0;157.0;0.6480791052034366;1.0;214.0;225.0;35.0;35.0;2.3562;1.5555;0.8352123620031284
214;2075;2003-11-20 06:13:35.066379200;112.0;88.0;0.5657926730426325;1.0;123.0;130.0;34.0;34.0;0.97018;0.62205;0.7908256889235113
215;6320;2003-12-08 12:30:52.936097600;133.0;111.0;0.6648362781650188;1.0;153.0;155.0;60.0;60.0;2.42449;1.61468;0.8453293891120328
216;6842;2003-12-10 21:42:54.682040000;101.0;92.0;0.8194399416437024;1.0;117.0;122.0;42.0;45.0;3.90063;2.9548;0.9161759277868907
217;9911;2003-12-01 16:54:11.826171200;711.0;573.0;0.6067231317879721;1.0;787.0;793.0;216.0;217.0;2.16112;1.40193;0.8116345462176446
218;452;2004-02-10 12:19:16.971561601;75.0;67.0;0.7838588101799318;1.0;84.0;85.0;28.0;28.0;3.37011;2.45863;0.8988171697369322
219;11864;2004-03-03 15:28:19.117824000;169.0;142.0;0.6762846490517102;1.0;190.0;201.0;58.0;59.0;2.7011;1.81072;0.849136218844124
220;12176;2004-02-28 06:42:54.767913600;70.0;58.0;0.6526381909547739;1.0;75.0;75.0;48.0;48.0;1.96663;1.3013;0.8343090622259424
221;13144;2004-03-10 20:03:23.346480000;92.0;75.0;0.625587615496839;1.0;97.0;99.0;65.0;66.0;1.74228;1.13848;0.8194274944913608
222;6918;2004-03-07 08:00:10.294838400;54.0;41.0;0.5121980872102448;1.0;56.0;57.0;27.0;27.0;0.15353;0.09776;0.7633001708272217
223;3338;2004-01-17 20:41:10.340502400;305.0;192.0;0.4178681429557644;1.0;614.0;620.0;131.0;131.0;-1.46049;-0.94018;0.679161685617729
224;13749;2004-03-05 02:37:57.206822400;730.0;444.0;0.4037358610801338;1.0;1609.0;1620.0;1129.0;1132.0;-1.96404;-1.26961;0.6603311309974274
225;3398;2003-12-07 22:57:36.568748799;218.0;141.0;0.4293385906218469;1.0;374.0;382.0;29.0;29.0;-1.18652;-0.7616;0.6752032081897407
226;27;2003-11-22 12:07:08.500598400;541.0;280.0;0.3435558387764856;1.0;904.0;921.0;77.0;78.0;-2.97095;-1.96972;0.5476255376451226
227;950;2003-11-21 14:22:45.056934400;181.0;139.0;0.5298265521154157;1.0;357.0;365.0;16.0;17.0;0.48692;0.31044;0.7855485730872714
228;6189;2003-12-14 00:53:36.017395200;888.0;471.0;0.352085656630025;1.0;2130.0;2163.0;98.0;98.0;-3.04293;-2.00871;0.5420715236805396
229;9746;2003-12-15 08:56:17.894905600;273.0;142.0;0.34527507832828847;1.0;480.0;483.0;57.0;57.0;-2.62226;-1.73698;0.528112957280295
230;12060;2003-12-26 13:58:26.842598400;220.0;164.0;0.49482900536349633;1.0;336.0;337.0;59.0;59.0;-0.08769;-0.05583;0.7649032580792392
231;4476;2003-12-07 22:45:24.669828800;442.0;376.0;0.6974388069379154;1.0;2469.0;2478.0;25.0;25.0;3.54193;2.40621;0.9102187418708401
232;702;2003-11-16 23:40:16.659097600;570.0;391.0;0.4553395995964102;1.0;1055.0;1072.0;83.0;83.0;-0.88765;-0.56695;0.7244450841290605
233;3674;2003-12-14 06:41:27.805057600;143.0;122.0;0.7024436699627167;1.0;158.0;174.0;46.0;50.0;2.95196;2.01221;0.8597759791880581
234;570;2003-12-06 15:07:36.234769600;271.0;232.0;0.7084008753444643;1.0;303.0;306.0;51.0;51.0;3.41354;2.33651;0.8622983630135062
235;1348;2003-12-14 08:40:26.397352000;468.0;307.0;0.4354389039350008;1.0;510.0;529.0;121.0;122.0;-1.23896;-0.79418;0.664017162211237
236;9596;2003-12-06 09:36:45.271787200;686.0;539.0;0.5657926730426325;1.0;728.0;790.0;206.0;217.0;1.3406;0.85956;0.7904795882151731
237;9660;2003-12-25 23:25:48.039542400;61.0;35.0;0.38086798364399127;1.0;96.0;99.0;16.0;19.0;-1.50883;-0.98335;0.6086190212113866
238;11273;2004-01-12 18:55:05.954534400;188.0;91.0;0.3213052944612607;0.0;327.0;329.0;91.0;91.0;-2.7905;-1.87334;0.5199034953982723
239;10795;2003-11-11 10:48:25.721420800;108.0;82.0;0.5121980872102448;1.0;114.0;116.0;35.0;35.0;0.17974;0.11445;0.7642275126274228
240;520;2003-12-16 01:03:35.242700800;103.0;76.0;0.48979077053794273;1.0;112.0;113.0;28.0;28.0;-0.14894;-0.09483;0.7471902985241845
241;5571;2003-11-22 12:00:31.843984000;107.0;83.0;0.5455098071000161;1.0;116.0;119.0;38.0;38.0;0.66714;0.42617;0.7796391630784462
242;1797;2003-11-14 04:10:39.316334400;200.0;112.0;0.56;1.0;325.0;332.0;94.0;97.0;0.99374;0.6364;0.597705610293116
243;12374;2003-12-10 11:56:21.696945600;148.0;97.0;0.65541;1.0;174.0;181.0;42.0;44.0;2.34719;1.55533;0.6731515303780853
244;4913;2003-11-26 07:30:28.256931200;375.0;297.0;0.5785378505430379;1.0;454.0;464.0;69.0;70.0;1.44823;0.93139;0.8038308606522163
245;4959;2003-12-09 12:05:14.677164800;46.0;29.0;0.41847883808613456;1.0;69.0;71.0;5.0;5.0;-0.9753;-0.62774;0.675629654019384
246;13364;2003-11-27 09:26:31.407193600;367.0;270.0;0.73569;1.0;413.0;423.0;114.0;115.0;3.98568;2.78495;0.7446863854102104
247;7310;2003-12-03 04:11:24.663328000;287.0;213.0;0.74216;1.0;399.0;410.0;89.0;96.0;3.90449;2.74269;0.7547032722287026
248;1710;2003-12-03 08:20:50.199395200;241.0;172.0;0.71369;1.0;264.0;273.0;70.0;72.0;3.41426;2.34586;0.7221757676862781
249;7164;2003-11-17 16:03:04.538656000;298.0;217.0;0.72819;1.0;328.0;336.0;48.0;48.0;3.7454;2.60157;0.7357969964487523
250;13053;2003-11-28 04:18:25.738507201;43.0;29.0;0.4476793585045935;1.0;46.0;47.0;16.0;16.0;-0.61921;-0.39598;0.6848248600999961
251;10962;2003-12-04 12:27:34.012574399;29.0;26.0;0.7903833684551791;1.0;32.0;34.0;6.0;6.0;2.68998;1.9753;0.9036041541206195
252;6520;2004-01-19 17:59:14.021961600;35.0;29.0;0.6526381909547739;1.0;39.0;40.0;8.0;8.0;1.65329;1.09396;0.8351199628783088
253;8956;2004-01-28 22:26:06.767155200;5.0;4.0;0.5947479332144594;1.0;5.0;5.0;1.0;1.0;0.52549;0.33953;0.7999999999999999
254;5659;2004-02-15 17:28:22.678824000;232.0;112.0;0.3204556316711805;0.0;343.0;363.0;75.0;77.0;-2.91422;-1.95741;0.5015514375618982
255;7859;2003-11-24 07:43:53.284864000;239.0;197.0;0.82427;1.0;427.0;442.0;69.0;69.0;4.66643;3.55441;0.848350373485216
256;7714;2003-11-24 07:53:10.850156801;424.0;263.0;0.62028;1.0;634.0;647.0;174.0;175.0;2.23287;1.45589;0.6505589441690204
257;13529;2003-12-10 23:23:49.660400000;439.0;342.0;0.77904;1.0;599.0;611.0;205.0;206.0;4.67822;3.39691;0.795476695077385
258;1251;2003-12-08 23:59:23.553062400;235.0;181.0;0.77021;1.0;273.0;287.0;57.0;58.0;4.10086;2.95276;0.7815897537531197
259;11792;2003-12-06 03:08:23.715212800;56.0;28.0;0.5;0.5;89.0;91.0;14.0;14.0;0.0;0.0;0.5446859855731985
260;2937;2003-12-24 19:01:28.344476800;56.0;35.0;0.625;1.0;91.0;94.0;18.0;20.0;1.54721;1.01076;0.6702260353256349
261;11968;2003-12-14 11:48:35.168560000;42.0;32.0;0.7619;1.0;70.0;70.0;13.0;13.0;2.75712;1.97012;0.7952223043253649
262;13055;2003-12-01 05:49:47.004480000;255.0;198.0;0.77647;1.0;288.0;304.0;131.0;133.0;4.23317;3.06615;0.7885907035691906
263;7948;2003-11-25 22:56:26.975625600;54.0;44.0;0.81481;1.0;60.0;60.0;25.0;25.0;3.34804;2.5231;0.8253955437999557
264;10088;2003-11-30 21:24:48.311923200;256.0;203.0;0.79297;1.0;300.0;320.0;60.0;63.0;4.41617;3.25143;0.8032512168199109
265;8349;2003-11-25 15:39:51.046598400;211.0;187.0;0.88626;1.0;229.0;240.0;83.0;85.0;5.01824;4.13807;0.8908046127292477
266;5613;2004-03-11 01:02:05.484710400;94.0;83.0;0.88298;1.0;121.0;127.0;82.0;85.0;4.2496;3.48809;0.8915768894379408
267;13329;2004-03-11 08:20:57.973486400;41.0;34.0;0.82927;1.0;44.0;45.0;44.0;45.0;3.2128;2.4614;0.8337259875386808
268;11443;2004-03-04 14:55:31.132932800;94.0;79.0;0.84043;1.0;106.0;113.0;51.0;51.0;3.99355;3.10055;0.8506986831095282
269;11857;2004-03-04 22:52:19.205585600;154.0;129.0;0.83766;1.0;168.0;180.0;66.0;66.0;4.40161;3.40593;0.8443763451718446
270;3360;2004-03-11 10:11:01.299809599;92.0;80.0;0.86957;1.0;102.0;113.0;43.0;44.0;4.15738;3.35023;0.8767670853877291
271;5793;2004-03-02 11:22:31.883374400;77.0;67.0;0.87013;1.0;80.0;90.0;10.0;10.0;3.9991;3.2251;0.8729808910195201
272;13446;2004-03-11 10:31:03.108035200;274.0;244.0;0.89051;1.0;1269.0;1279.0;1203.0;1204.0;5.28775;4.38681;0.9300240712733825
273;11131;2004-02-27 21:58:37.049609600;231.0;195.0;0.84416;1.0;1240.0;1250.0;187.0;189.0;4.8069;3.7491;0.9124695973485404
274;10609;2004-02-23 19:57:04.940844800;355.0;317.0;0.89296;1.0;377.0;400.0;326.0;342.0;5.54588;4.61723;0.8959993532864476
275;12667;2004-02-20 04:49:03.587868800;759.0;627.0;0.82609;1.0;843.0;905.0;299.0;310.0;5.66767;4.32612;0.8305389795730564
276;2030;2004-02-21 20:40:21.977360000;82.0;69.0;0.84146;1.0;90.0;97.0;68.0;75.0;3.88198;3.01771;0.8498975257551115
277;1093;2004-02-21 14:00:49.486841600;357.0;306.0;0.85714;1.0;375.0;400.0;327.0;346.0;5.29815;4.20035;0.8605962920142096
278;10515;2004-02-25 00:18:21.573104000;402.0;357.0;0.88806;1.0;428.0;460.0;373.0;398.0;5.63179;4.65589;0.8913351319819264
279;4600;2004-03-01 00:20:18.660051200;573.0;511.0;0.8918;1.0;637.0;721.0;246.0;268.0;5.98914;4.97792;0.8969709053591833
280;1816;2003-12-01 09:25:18.964224000;52.0;48.0;0.92308;1.0;75.0;79.0;18.0;21.0;3.85493;3.3595;0.9327504727926595
281;7290;2003-12-11 04:42:38.887907200;657.0;564.0;0.85845;1.0;870.0;904.0;99.0;101.0;5.85808;4.65211;0.866991110923723
282;3959;2004-02-25 21:47:18.902179200;149.0;124.0;0.83221;1.0;189.0;195.0;39.0;40.0;4.33047;3.32917;0.8399938200006583
283;6168;2003-12-03 09:18:24.465761600;609.0;357.0;0.58621;1.0;929.0;968.0;193.0;194.0;1.71584;1.10581;0.6172597533776204
284;1250;2003-11-15 01:30:21.335835200;196.0;139.0;0.70918;1.0;236.0;239.0;19.0;19.0;3.22735;2.21028;0.7298023949383695
285;11276;2003-11-26 02:01:45.147608000;7.0;5.0;0.71429;1.0;9.0;9.0;2.0;2.0;1.29653;0.89121;0.7339879077505141
286;13029;2003-12-08 06:25:48.573712000;257.0;224.0;0.8716;1.0;373.0;382.0;40.0;41.0;5.10728;4.12696;0.8820883433991348
287;12834;2003-11-29 03:54:52.567648000;243.0;202.0;0.83128;1.0;369.0;372.0;26.0;26.0;4.74286;3.6422;0.8450353941190624
288;6354;2003-12-10 09:36:06.474784000;751.0;619.0;0.82423;1.0;940.0;999.0;157.0;160.0;5.63842;4.29458;0.8326618126622682
289;8758;2003-12-19 10:49:20.805395200;150.0;99.0;0.66;1.0;274.0;276.0;20.0;20.0;2.41709;1.60553;0.7102811477075706
290;1506;2003-12-31 21:16:25.908297600;465.0;312.0;0.67097;1.0;1084.0;1090.0;98.0;100.0;3.14375;2.10094;0.7289756985009821
291;9782;2003-11-02 12:05:20.353916800;120.0;73.0;0.60833;1.0;189.0;198.0;51.0;51.0;1.60082;1.03906;0.6433873014576633
292;3055;2003-11-24 18:43:10.360329600;206.0;155.0;0.75243;1.0;430.0;442.0;33.0;33.0;3.79948;2.69228;0.7894207257088622
293;4104;2003-12-03 03:36:41.900918400;27.0;17.0;0.62963;1.0;45.0;45.0;7.0;7.0;1.31982;0.86391;0.6301865949348685
294;3829;2003-11-26 12:50:48.905692800;24.0;18.0;0.75;1.0;31.0;33.0;8.0;9.0;2.27609;1.60944;0.7818802585472745
295;1540;2004-02-23 19:51:03.362115200;304.0;124.0;0.40789;0.0;819.0;826.0;148.0;148.0;-1.63229;-1.0538;0.414476275660949
296;301;2004-02-27 20:04:55.355235200;313.0;163.0;0.52077;1.0;676.0;698.0;491.0;505.0;0.37489;0.23883;0.5390949071828692
297;2641;2003-12-21 09:06:06.356688000;7.0;3.0;0.42857;0.0;24.0;24.0;5.0;5.0;-0.46273;-0.29707;0.45789399087274
298;3478;2004-01-03 16:06:51.604118400;97.0;62.0;0.63918;1.0;230.0;233.0;42.0;44.0;1.94149;1.27627;0.6908656879269386
299;6888;2003-12-26 19:49:54.742908800;151.0;132.0;0.87417;1.0;185.0;190.0;80.0;80.0;4.63643;3.75957;0.8804903354416067
300;625;2003-11-26 16:43:19.826899200;141.0;69.0;0.48936;0.0;228.0;233.0;30.0;30.0;-0.16563;-0.10546;0.5163813740684877
301;2487;2003-11-23 16:42:10.300992000;52.0;31.0;0.59615;1.0;107.0;109.0;10.0;10.0;1.18113;0.76349;0.6559045657899736
302;1964;2003-11-16 17:24:03.274886401;166.0;138.0;0.83133;1.0;286.0;291.0;34.0;34.0;4.41612;3.39149;0.8520351649789571
303;3775;2003-12-02 04:03:28.518160000;66.0;54.0;0.6315853460852651;1.0;73.0;74.0;24.0;25.0;1.68908;1.10655;0.8248051621034607
304;3372;2003-11-26 10:32:39.613916800;238.0;184.0;0.5402617928351433;1.0;276.0;286.0;37.0;37.0;0.69085;0.44098;0.7849737377708281
305;11897;2004-02-11 14:34:04.129872000;314.0;196.0;0.4143433699750411;1.0;479.0;485.0;96.0;97.0;-1.52939;-0.98549;0.6555079853935037
306;8187;2003-12-01 18:33:15.835190400;375.0;272.0;0.48147336838192345;1.0;558.0;567.0;121.0;121.0;-0.34493;-0.21971;0.7521811507595504
307;10859;2003-11-27 18:11:46.876889600;211.0;120.0;0.37751579841750305;1.0;291.0;294.0;85.0;85.0;-2.0107;-1.31219;0.5937697027469601
308;8571;2003-11-11 08:59:52.627232000;9.0;8.0;0.7748622142972927;1.0;17.0;17.0;7.0;7.0;1.75025;1.26579;0.9066123441236553
309;12603;2003-11-15 02:29:16.337907200;133.0;94.0;0.4691532579257607;1.0;200.0;202.0;41.0;41.0;-0.4739;-0.30216;0.735526631134309
310;7345;2003-11-17 19:25:47.978128000;77.0;40.0;0.34483033296160587;1.0;110.0;110.0;15.0;15.0;-2.04069;-1.35206;0.5182213228107487
311;3997;2003-11-28 22:10:11.028940801;571.0;481.0;0.6806208461663155;1.0;663.0;730.0;144.0;147.0;3.41249;2.29357;0.8512021901601985
312;7012;2004-02-12 12:07:11.113065600;3.0;1.0;0.33333;0.0;8.0;8.0;1.0;1.0;-0.69316;-0.46211;0.44374338823238274
313;12654;2004-02-15 02:24:40.313504000;45.0;42.0;0.93333;1.0;473.0;473.0;214.0;214.0;3.74497;3.31813;0.9727008950793131
314;3825;2004-03-07 14:07:52.884931200;61.0;39.0;0.63934;1.0;99.0;100.0;22.0;22.0;1.7495;1.15015;0.6530107079030261
315;2701;2004-03-03 07:05:29.127254401;17.0;10.0;0.58824;1.0;26.0;26.0;3.0;3.0;0.79103;0.51009;0.6356327955120111
316;9690;2004-02-28 04:06:08.090313600;48.0;31.0;0.64583;1.0;61.0;62.0;12.0;12.0;1.72127;1.13509;0.658659335458646
317;5116;2004-02-27 11:44:23.626624000;64.0;45.0;0.70312;1.0;85.0;86.0;64.0;65.0;2.48663;1.6958;0.6999801399189194
318;13632;2004-03-08 16:32:47.297795201;17.0;14.0;0.82353;1.0;38.0;38.0;10.0;10.0;2.45745;1.87024;0.8074287117086498
319;7294;2003-11-27 17:57:52.472822400;277.0;235.0;0.6927784081698817;1.0;446.0;475.0;72.0;74.0;3.2037;2.16977;0.8656522713469639
320;974;2003-12-08 01:17:34.315987200;167.0;138.0;0.6481398930134544;1.0;184.0;185.0;22.0;22.0;2.29951;1.51813;0.8328623890096909
321;9986;2003-12-09 19:56:48.513984000;269.0;233.0;0.7288255795104555;1.0;293.0;307.0;38.0;40.0;3.68678;2.56212;0.8718584464674415
322;1128;2003-12-12 05:04:56.552988800;263.0;225.0;0.7072256443507862;1.0;301.0;321.0;99.0;102.0;3.37901;2.31096;0.8623239324845413
323;8265;2003-12-01 20:25:02.998628800;315.0;186.0;0.3919600658488662;1.0;487.0;493.0;90.0;92.0;-1.9163;-1.2437;0.6167153873839156
324;2429;2003-11-30 22:37:58.915355200;47.0;33.0;0.46607323031172004;1.0;101.0;102.0;13.0;13.0;-0.41183;-0.26267;0.7184781126163706
325;9775;2003-11-28 13:09:10.540552001;188.0;111.0;0.39192687589612873;1.0;329.0;339.0;67.0;71.0;-1.74569;-1.13298;0.6240854013023678
326;8294;2004-03-02 23:05:37.324540800;491.0;427.0;0.7358769654725239;1.0;540.0;607.0;203.0;207.0;4.18427;2.92416;0.8754903550939271
327;5847;2004-03-10 02:15:28.625923200;667.0;573.0;0.7144391311395688;1.0;727.0;833.0;259.0;268.0;4.05781;2.78955;0.8647469587065681
328;4663;2004-02-19 06:03:28.573708800;61.0;52.0;0.7010455503323066;1.0;64.0;64.0;23.0;23.0;2.43682;1.65948;0.8552282092964062
329;11145;2004-03-07 19:03:08.702860800;19.0;13.0;0.4541779512505974;1.0;22.0;22.0;21.0;21.0;-0.42976;-0.27454;0.714831963762142
330;5424;2003-12-14 12:06:06.313417600;362.0;239.0;0.66022;1.0;606.0;610.0;104.0;104.0;2.84322;1.8888;0.6997203922594093
331;8772;2004-03-01 14:52:03.680076800;17.0;13.0;0.76471;1.0;47.0;47.0;13.0;13.0;2.13604;1.53022;0.8032761450065656
332;6770;2003-11-16 11:36:23.812694400;127.0;66.0;0.51969;1.0;204.0;206.0;43.0;44.0;0.29995;0.19107;0.5393123148214434
333;3921;2004-02-12 21:43:55.714377600;118.0;88.0;0.74576;1.0;162.0;170.0;37.0;37.0;3.33404;2.34903;0.7630267261387211
334;11491;2004-02-10 06:10:39.439651200;89.0;69.0;0.77528;1.0;111.0;112.0;18.0;18.0;3.42425;2.47742;0.7791940881356525
335;13424;2004-01-01 14:40:33.196918400;166.0;114.0;0.68675;1.0;216.0;219.0;41.0;41.0;2.83337;1.91157;0.69822632703646
336;11961;2003-11-25 08:57:53.886412800;32.0;10.0;0.3125;0.0;111.0;112.0;26.0;27.0;-1.94256;-1.31119;0.2300470667078131
337;6111;2003-11-14 03:15:45.499660800;389.0;281.0;0.72237;1.0;494.0;512.0;83.0;83.0;3.83709;2.65338;0.7406484949580024
338;6344;2003-11-24 23:49:35.561376000;347.0;275.0;0.79251;1.0;409.0;416.0;2.0;2.0;4.65229;3.42366;0.8022901114074598
339;2276;2003-11-24 09:28:08.538134400;241.0;206.0;0.7057262117036798;1.0;271.0;291.0;51.0;56.0;3.30567;2.25844;0.8617821728432142
340;10717;2004-03-04 09:48:04.452099200;39.0;33.0;0.6882598476252227;1.0;53.0;53.0;53.0;53.0;2.05675;1.38894;0.8400103123536956
341;9078;2004-01-01 12:01:05.666262400;337.0;261.0;0.5430377694926243;1.0;1684.0;1685.0;465.0;465.0;0.78492;0.50122;0.8708081405419538
342;5514;2003-12-19 20:13:15.028627200;209.0;178.0;0.6994448046685039;1.0;361.0;365.0;42.0;42.0;3.1354;2.13291;0.8721899366720193
343;8356;2004-03-05 22:44:12.654150400;98.0;79.0;0.6071486464580969;1.0;163.0;166.0;115.0;117.0;1.51775;0.98472;0.8256112712597208
344;7375;2004-03-11 14:23:35.401772800;117.0;92.0;0.5670286918463284;1.0;139.0;143.0;123.0;126.0;0.99719;0.63955;0.793132220017443
345;1217;2004-03-04 21:49:25.192211201;34.0;25.0;0.4880848069672349;1.0;35.0;35.0;35.0;35.0;-0.13306;-0.08473;0.7372970545567996
346;5884;2004-03-12 21:56:43.007449600;31.0;26.0;0.6731844707408007;1.0;32.0;32.0;30.0;30.0;1.79396;1.20042;0.8414546032139824
347;5929;2004-03-09 09:35:08.027056000;208.0;167.0;0.6005835629761712;1.0;232.0;238.0;104.0;105.0;1.66018;1.0747;0.8127982880922454
348;1976;2004-03-11 21:27:59.914191999;18.0;16.0;0.7748622142972927;1.0;19.0;19.0;19.0;19.0;2.23814;1.61863;0.8548173374844826
